"GEOID","year","variable","Variable_Description","estimate","moe","moe_pct_of_estimate","County","Geography","State","count"
"36055",2022,"B17001C_ChildPov","American Indian and Alaska Native alone",55.607476635514,43.7957925751775,78.7588202612436,"Monroe","Monroe County","New York",119
"36055",2022,"B17001D_ChildPov","Asian alone",21.7892079520353,5.64008961445849,25.8847849213888,"Monroe","Monroe County","New York",1381
"36055",2022,"B17001E_ChildPov","Native Hawaiian and Other Pacific Islander alone",29.8969072164948,114.497984700046,382.976017789809,"Monroe","Monroe County","New York",29
"36055",2022,"B17001F_ChildPov","Some Other Race alone",27.8210776008133,5.38616555271158,19.360017717481,"Monroe","Monroe County","New York",1642
"36055",2022,"B17001G_ChildPov","Two or More Races",24.1255293230466,3.25646111765735,13.4979882681642,"Monroe","Monroe County","New York",4159
"36055",2022,"B17001H_ChildPov","White alone, not Hispanic or Latino",7.52595259525953,0.826180433074917,10.9777522860736,"Monroe","Monroe County","New York",6271
"36055",2022,"B17001I_ChildPov","Hispanic or Latino",32.1736506294189,2.70218576844273,8.39875399769496,"Monroe","Monroe County","New York",7463
"36055",2023,"B17001B_ChildPov","Black or African American alone",39.1731131768836,3.3013708599981,8.42764486215578,"Monroe","Monroe County","New York",12052
"36055",2023,"B17001C_ChildPov","American Indian and Alaska Native alone",30.5555555555556,126.144452273995,412.836389260347,"Monroe","Monroe County","New York",22
"36055",2023,"B17001D_ChildPov","Asian alone",25.5411255411255,5.90711166893486,23.1278439919314,"Monroe","Monroe County","New York",1652
"36055",2023,"B17001E_ChildPov","Native Hawaiian and Other Pacific Islander alone",16.7883211678832,79.7593482023225,475.088291466008,"Monroe","Monroe County","New York",23
"36055",2023,"B17001F_ChildPov","Some Other Race alone",35.5247641509434,5.41574895838197,15.2449962380346,"Monroe","Monroe County","New York",2410
"36055",2023,"B17001G_ChildPov","Two or More Races",22.7510070117858,3.21848306203284,14.1465521080696,"Monroe","Monroe County","New York",4575
"36055",2023,"B17001H_ChildPov","White alone, not Hispanic or Latino",7.31085396505458,0.911941023615091,12.4737961936336,"Monroe","Monroe County","New York",6021
"36055",2023,"B17001I_ChildPov","Hispanic or Latino",33.0665525358442,2.80494201576516,8.48271682608762,"Monroe","Monroe County","New York",7726
"36055",2024,"B17001B_ChildPov","Black or African American alone",41.6449395591372,3.401683983649,8.16830092601886,"Monroe","Monroe County","New York",12299
"36055",2024,"B17001C_ChildPov","American Indian and Alaska Native alone",28.8888888888889,71.2036435004321,246.474150578419,"Monroe","Monroe County","New York",39
"36055",2024,"B17001D_ChildPov","Asian alone",26.2145262145262,6.17227727221375,23.5452558696007,"Monroe","Monroe County","New York",1635
"36055",2024,"B17001E_ChildPov","Native Hawaiian and Other Pacific Islander alone",40,311.533403063764,778.833507659411,"Monroe","Monroe County","New York",14
"36055",2024,"B17001F_ChildPov","Some Other Race alone",30.7615852900981,5.07222506362498,16.4888285691104,"Monroe","Monroe County","New York",2476
"36055",2024,"B17001G_ChildPov","Two or More Races",21.2845055978122,2.65799553580098,12.4879364643274,"Monroe","Monroe County","New York",4981
"36055",2024,"B17001H_ChildPov","White alone, not Hispanic or Latino",6.97741530740276,0.874650987313092,12.5354583148451,"Monroe","Monroe County","New York",5561
"36055",2024,"B17001I_ChildPov","Hispanic or Latino",31.0679611650485,2.97038202222331,9.56091713403129,"Monroe","Monroe County","New York",7328
"36069",2017,"B17001B_ChildPov","Black or African American alone",27.7091906721536,15.6925139317704,56.6328844369338,"Ontario","Ontario County","New York",202
"36069",2017,"B17001C_ChildPov","American Indian and Alaska Native alone",19.2307692307692,67.9453313137649,353.315722831577,"Ontario","Ontario County","New York",25
"36069",2017,"B17001D_ChildPov","Asian alone",19.1709844559585,25.1748962930641,131.317702285443,"Ontario","Ontario County","New York",74
"36069",2017,"B17001E_ChildPov","Native Hawaiian and Other Pacific Islander alone",0,129.903810567666,NA,"Ontario","Ontario County","New York",0
"36069",2017,"B17001F_ChildPov","Some Other Race alone",36.9767441860465,23.3185201118235,63.0626644533591,"Ontario","Ontario County","New York",159
"36069",2017,"B17001G_ChildPov","Two or More Races",6.57894736842105,11.4540042607023,174.100864762675,"Ontario","Ontario County","New York",45
"36069",2017,"B17001H_ChildPov","White alone, not Hispanic or Latino",10.9389146296,1.60518210092059,14.6740527307624,"Ontario","Ontario County","New York",2054
"36069",2017,"B17001I_ChildPov","Hispanic or Latino",30.0335570469799,8.10035728086201,26.9710220077863,"Ontario","Ontario County","New York",537
"36069",2018,"B17001B_ChildPov","Black or African American alone",28.437917222964,14.0510783625344,49.4096605330436,"Ontario","Ontario County","New York",213
"36069",2018,"B17001C_ChildPov","American Indian and Alaska Native alone",36.5079365079365,68.8649289032859,188.630022648131,"Ontario","Ontario County","New York",46
"36069",2018,"B17001D_ChildPov","Asian alone",22.1130221130221,24.4394565126451,110.520653340517,"Ontario","Ontario County","New York",90
"36069",2018,"B17001E_ChildPov","Native Hawaiian and Other Pacific Islander alone",0,0,NA,"Ontario","Ontario County","New York",0
"36069",2018,"B17001F_ChildPov","Some Other Race alone",43.2584269662921,28.9134877525772,66.8389716877759,"Ontario","Ontario County","New York",154
"36069",2018,"B17001G_ChildPov","Two or More Races",13.1720430107527,12.8295105369384,97.3995493824708,"Ontario","Ontario County","New York",98
"36069",2018,"B17001H_ChildPov","White alone, not Hispanic or Latino",10.2972112843195,1.50763014602973,14.6411499618885,"Ontario","Ontario County","New York",1909
"36069",2018,"B17001I_ChildPov","Hispanic or Latino",31.0847274689692,7.82886935370755,25.1855814451738,"Ontario","Ontario County","New York",576
"36069",2019,"B17001B_ChildPov","Black or African American alone",25.1778093883357,17.6444261773379,70.0792745913477,"Ontario","Ontario County","New York",177
"36069",2019,"B17001C_ChildPov","American Indian and Alaska Native alone",37.6068376068376,73.7968733951622,196.232595164409,"Ontario","Ontario County","New York",44
"36069",2019,"B17001D_ChildPov","Asian alone",2.71739130434783,25.5203410475519,939.148550549912,"Ontario","Ontario County","New York",10
"36069",2019,"B17001E_ChildPov","Native Hawaiian and Other Pacific Islander alone",0,0,NA,"Ontario","Ontario County","New York",0
"36069",2019,"B17001F_ChildPov","Some Other Race alone",45.9677419354839,27.4535944767458,59.7236090371312,"Ontario","Ontario County","New York",171
