"GEOID","year","variable","Variable_Description","estimate","moe","moe_pct_of_estimate","County","Geography","State","count"
"36123",2021,"Not Computed","Not Computed",12.744140625,4.1015625,32.183908045977,"Yates","Yates County","New York",261
"36123",2021,"Rent Burdened","Rent Burdened",22.412109375,7.08849176804589,31.627954555464,"Yates","Yates County","New York",459
"36123",2021,"Severely Rent Burdened","Severely Rent Burdened",15.576171875,5.95703125,38.2445141065831,"Yates","Yates County","New York",319
"36123",2022,"Not Burdened","Not Burdened",51.4851485148515,11.1667411640408,21.6892472609254,"Yates","Yates County","New York",1040
"36123",2022,"Not Computed","Not Computed",11.4356435643564,4.35643564356436,38.0952380952381,"Yates","Yates County","New York",231
"36123",2022,"Rent Burdened","Rent Burdened",21.1386138613861,6.82845382133029,32.3032241664805,"Yates","Yates County","New York",427
"36123",2022,"Severely Rent Burdened","Severely Rent Burdened",15.9405940594059,5.94059405940594,37.2670807453416,"Yates","Yates County","New York",322
"36123",2023,"Not Burdened","Not Burdened",52.3418638338967,10.7811614584994,20.5975879894393,"Yates","Yates County","New York",1084
"36123",2023,"Not Computed","Not Computed",12.071463061323,3.76629647513279,31.2,"Yates","Yates County","New York",250
"36123",2023,"Rent Burdened","Rent Burdened",19.3143408981169,6.9887828960598,36.1844234443496,"Yates","Yates County","New York",400
"36123",2023,"Severely Rent Burdened","Severely Rent Burdened",16.2723322066634,5.69773056494447,35.0148367952522,"Yates","Yates County","New York",337
"36123",2024,"Not Burdened","Not Burdened",56.4232902033272,11.8931350096255,21.078414546134,"Yates","Yates County","New York",1221
"36123",2024,"Not Computed","Not Computed",12.8927911275416,3.65064695009242,28.3154121863799,"Yates","Yates County","New York",279
"36123",2024,"Rent Burdened","Rent Burdened",16.1275415896488,6.23656437661583,38.6702730974116,"Yates","Yates County","New York",349
"36123",2024,"Severely Rent Burdened","Severely Rent Burdened",14.5563770794824,5.68391866913124,39.047619047619,"Yates","Yates County","New York",315
