"GEOID","year","variable","Variable_Description","estimate","moe","moe_pct_of_estimate","County","Geography","State","count"
"36099",2022,"B17001H_FemPov","White alone, not Hispanic or Latino",12.6738262425995,2.17540961035385,17.1645844649647,"Seneca","Seneca County","New York",1841
"36099",2022,"B17001I_FemPov","Hispanic or Latino",41.1140583554377,16.9761273209549,41.2903225806452,"Seneca","Seneca County","New York",155
"36099",2023,"B17001B_FemPov","Black or African American alone",56.7441860465116,16.7441860465116,29.5081967213115,"Seneca","Seneca County","New York",122
"36099",2023,"B17001C_FemPov","American Indian and Alaska Native alone",60,100,166.666666666667,"Seneca","Seneca County","New York",3
"36099",2023,"B17001D_FemPov","Asian alone",1.68067226890756,2.52100840336134,150,"Seneca","Seneca County","New York",2
"36099",2023,"B17001E_FemPov","Native Hawaiian and Other Pacific Islander alone",0,933.333333333333,NA,"Seneca","Seneca County","New York",0
"36099",2023,"B17001F_FemPov","Some Other Race alone",63.8418079096045,49.7175141242938,77.8761061946903,"Seneca","Seneca County","New York",113
"36099",2023,"B17001G_FemPov","Two or More Races",30.4804804804805,18.1681681681682,59.6059113300493,"Seneca","Seneca County","New York",203
"36099",2023,"B17001H_FemPov","White alone, not Hispanic or Latino",12.9850226401951,1.89481017067224,14.5922746781116,"Seneca","Seneca County","New York",1864
"36099",2023,"B17001I_FemPov","Hispanic or Latino",31.7894736842105,13.0526315789474,41.0596026490066,"Seneca","Seneca County","New York",151
"36099",2024,"B17001B_FemPov","Black or African American alone",50.8196721311475,17.2131147540984,33.8709677419355,"Seneca","Seneca County","New York",124
"36099",2024,"B17001C_FemPov","American Indian and Alaska Native alone",90.9090909090909,90.9090909090909,100,"Seneca","Seneca County","New York",10
"36099",2024,"B17001D_FemPov","Asian alone",3.03030303030303,5.05050505050505,166.666666666667,"Seneca","Seneca County","New York",3
"36099",2024,"B17001E_FemPov","Native Hawaiian and Other Pacific Islander alone",0,0,NA,"Seneca","Seneca County","New York",0
"36099",2024,"B17001F_FemPov","Some Other Race alone",59.5959595959596,48.4848484848485,81.3559322033898,"Seneca","Seneca County","New York",118
"36099",2024,"B17001G_FemPov","Two or More Races",31.1720698254364,14.3391521197007,46,"Seneca","Seneca County","New York",250
"36099",2024,"B17001H_FemPov","White alone, not Hispanic or Latino",12.7650551314673,2.09923664122137,16.4451827242525,"Seneca","Seneca County","New York",1806
"36099",2024,"B17001I_FemPov","Hispanic or Latino",30.0952380952381,16,53.1645569620253,"Seneca","Seneca County","New York",158
"36117",2017,"B17001B_FemPov","Black or African American alone",33.969769291965,12.3309466984885,36.2997658079625,"Wayne","Wayne County","New York",427
"36117",2017,"B17001C_FemPov","American Indian and Alaska Native alone",22.9885057471264,18.3908045977011,80,"Wayne","Wayne County","New York",20
"36117",2017,"B17001D_FemPov","Asian alone",11.3496932515337,7.05521472392638,62.1621621621622,"Wayne","Wayne County","New York",37
"36117",2017,"B17001E_FemPov","Native Hawaiian and Other Pacific Islander alone",0,61.3636363636364,NA,"Wayne","Wayne County","New York",0
"36117",2017,"B17001F_FemPov","Some Other Race alone",2.94906166219839,4.28954423592493,145.454545454545,"Wayne","Wayne County","New York",11
"36117",2017,"B17001G_FemPov","Two or More Races",23.2531500572738,10.0801832760596,43.3497536945813,"Wayne","Wayne County","New York",203
"36117",2017,"B17001H_FemPov","White alone, not Hispanic or Latino",11.3140268876789,1.32270033248205,11.690800681431,"Wayne","Wayne County","New York",4696
"36117",2017,"B17001I_FemPov","Hispanic or Latino",17.7409816676523,7.68775872264932,43.3333333333333,"Wayne","Wayne County","New York",300
