"GEOID","year","variable","Variable_Description","estimate","moe","moe_pct_of_estimate","County","Geography","State"
"3603754166",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",7.9,3.1,39.2405063291139,"Genesee","Oakfield town","New York"
"3603756792",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",4,1.7,42.5,"Genesee","Pavilion town","New York"
"3603757078",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",3.2,1.8,56.25,"Genesee","Pembroke town","New York"
"3603770607",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",4.4,2.4,54.5454545454545,"Genesee","Stafford town","New York"
"3603775011",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",12.1,4.4,36.3636363636364,"Genesee","Tonawanda Reservation","New York"
"3605103364",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",5.3,2.2,41.5094339622642,"Livingston","Avon town","New York"
"3605111715",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",2.5,2,80,"Livingston","Caledonia town","New York"
"3605117618",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",3.6,2.2,61.1111111111111,"Livingston","Conesus town","New York"
"3605128629",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",2.7,1,37.037037037037,"Livingston","Geneseo town","New York"
"3605131016",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",8.4,4.6,54.7619047619048,"Livingston","Groveland town","New York"
"3605141883",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",4.2,2.5,59.5238095238095,"Livingston","Leicester town","New York"
"3605142334",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",5.4,2.4,44.4444444444444,"Livingston","Lima town","New York"
"3605142961",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",7.4,3.6,48.6486486486486,"Livingston","Livonia town","New York"
"3605148956",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",12.4,5.9,47.5806451612903,"Livingston","Mount Morris town","New York"
"3605151869",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",5.5,2.5,45.4545454545455,"Livingston","North Dansville town","New York"
"3605154089",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",4.5,2.9,64.4444444444444,"Livingston","Nunda town","New York"
"3605155508",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",3.8,1.6,42.1052631578947,"Livingston","Ossian town","New York"
"3605159179",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",5.3,2.8,52.8301886792453,"Livingston","Portage town","New York"
"3605170101",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",3.7,1.9,51.3513513513513,"Livingston","Sparta town","New York"
